Id,SalePrice
2086,120715.164
2087,135586.83
2088,96955.46
2089,71213.46
2090,131441.2
2091,125836.86
2092,134280.84
2093,129260.086
2094,119657.016
2095,155662.47
2096,85225.91
2097,94004.28
2098,180775.45
2099,56634.15
2100,106873.99
2101,126405.9
2102,137681.56
2103,100338.52
2104,127737.1
2105,135779.89
2106,76084.96
2107,227229.64
2108,125095.84
2109,119858.02
2110,125679.75
2111,163487.03
2112,125324.99
2113,121534.266
2114,114935.164
2115,150786.36
2116,123218.21
2117,152227.03
2118,118221.47
2119,97703.59
2120,113179.805
2121,97731.74
2122,89644.52
2123,81780.125
2124,179871.42
2125,126872.44
2126,122886.45
2127,169614.52
2128,144094.47
2129,105898.18
2130,167100.86
2131,158529.61
2132,124011.48
2133,111098.945
2134,120413.69
2135,103915.31
2136,74841.68
2137,117392.445
2138,139406.45
2139,151638.05
2140,146749.52
2141,141543.72
2142,139590.58
2143,132796.19
2144,76454.9
2145,137020.61
2146,184918.3
2147,150018.98
2148,129423.89
2149,150473.34
2150,221848.2
2151,103056.305
2152,220970.02
2153,158346.78
2154,94471.7
2155,146412.34
2156,297825.6
2157,224343.44
2158,234613.56
2159,200411.3
2160,163023.69
2161,250800.98
2162,354894.66
2163,355404.75
2164,248437.83
2165,181169.83
2166,157620.28
2167,206250.34
2168,209544.47
2169,200391.61
2170,226905.25
2171,151146.58
2172,146241.4
2173,158215.77
2174,236133.66
2175,275541.12
2176,351530.25
2177,249381.88
2178,203816.73
2179,142878.11
2180,238832.84
2181,184507.67
2182,236721.02
2183,196462.84
2184,138920.44
2185,120507.32
2186,141083.62
2187,151794.89
2188,154926.7
2189,200505.36
2190,82479.72
2191,85005.6
2192,80486.29
2193,102818.734
2194,101832.55
2195,109135.72
2196,101131.85
2197,117710.04
2198,164952.28
2199,184677.9
2200,135494.03
2201,138974.38
2202,206116.83
2203,130033.945
2204,181777.98
2205,102148.07
2206,121254.336
2207,188291.44
2208,260705.47
2209,202138.08
2210,121903.984
2211,115938.734
2212,106609.016
2213,106512.984
2214,126465.586
2215,99091.734
2216,152361.67
2217,61481.53
2218,84746.74
2219,79928.59
2220,72767.9
2221,290289.03
2222,269373.16
2223,290597.88
2224,231040.98
2225,127637.49
2226,195467.3
2227,212817.33
2228,254809.56
2229,240453.19
2230,166661.92
2231,230463.1
2232,187422.72
2233,166953.84
2234,241723.73
2235,212455.14
2236,257464.03
2237,378296.78
2238,213131.33
2239,130211.16
2240,164509.58
2241,158215.16
2242,132071.73
2243,124473.81
2244,111975.96
2245,107681.51
2246,150200.5
2247,97939.24
2248,121508.66
2249,131146.84
2250,139424.4
2251,109462.71
2252,180205.89
2253,157707.34
2254,179654.03
2255,199259.83
2256,189468.58
2257,201466.22
2258,167994.06
2259,175257.2
2260,181105.22
2261,189429.19
2262,199586.95
2263,360579.03
2264,506063.56
2265,177654.16
2266,284811.2
2267,393297.03
2268,391414.53
2269,159228.42
2270,172402.75
2271,215048.28
2272,192844.72
2273,165625.05
2274,171961.2
2275,168283.81
2276,173679.55
2277,180846.67
2278,147135.88
2279,106513.59
2280,114885.086
2281,171898.89
2282,193983.16
2283,98456.28
2284,104223.58
2285,148459.67
2286,126977.99
2287,369877.7
2288,271735.56
2289,413673.7
2290,531959.4
2291,339641.6
2292,428326.44
2293,580113.44
2294,449400.97
2295,448944.75
2296,278636.8
2297,298672.34
2298,306888.3
2299,428580.2
2300,343334.0
2301,273041.16
2302,249352.62
2303,233700.0
2304,243148.64
2305,185264.97
2306,186165.05
2307,195811.16
2308,210500.67
2309,281526.34
2310,211165.39
2311,201334.27
2312,185740.5
2313,179617.55
2314,164421.6
2315,182988.03
2316,189032.53
2317,173725.42
2318,167567.8
2319,174209.05
2320,191369.72
2321,219457.31
2322,160788.39
2323,180081.67
2324,159711.58
2325,209256.9
2326,162267.38
2327,218899.84
2328,226029.03
2329,182588.67
2330,169723.9
2331,418304.9
2332,383535.06
2333,334970.88
2334,280020.94
2335,257077.12
2336,337758.16
2337,212977.92
2338,279183.94
2339,219484.31
2340,406031.7
2341,204806.75
2342,228922.95
2343,221635.47
2344,224356.48
2345,237455.86
2346,199033.25
2347,183653.44
2348,229738.06
2349,185846.11
2350,277426.9
2351,227416.73
2352,256049.72
2353,256325.31
2354,129811.17
2355,133875.12
2356,156681.34
2357,210355.78
2358,190148.11
2359,115247.76
2360,118504.125
2361,148919.39
2362,281753.03
2363,138484.72
2364,167048.77
2365,224987.7
2366,178953.12
2367,200287.3
2368,208420.81
2369,203020.78
2370,178190.86
2371,170703.72
2372,186440.44
2373,284443.66
2374,297766.22
2375,262403.12
2376,313823.4
2377,323167.0
2378,144371.77
2379,195653.8
2380,146870.62
2381,156175.77
2382,210081.33
2383,199825.39
2384,241313.73
2385,177805.02
2386,139923.78
2387,136790.16
2388,97176.89
2389,138138.08
2390,147986.98
2391,149868.55
2392,118446.05
2393,168170.39
2394,138090.14
2395,197974.45
2396,146482.31
2397,213513.39
2398,128425.4
2399,50069.438
2400,51948.414
2401,114185.69
2402,135829.5
2403,127646.13
2404,151271.75
2405,158138.83
2406,144038.0
2407,123495.02
2408,140628.11
2409,126167.07
2410,173757.08
2411,120482.38
2412,149293.95
2413,134564.16
2414,135692.39
2415,121940.61
2416,131240.42
2417,130727.15
2418,119071.11
2419,119928.12
2420,124581.52
2421,158017.92
2422,112986.66
2423,122618.26
2424,159419.72
2425,162792.36
2426,132936.33
2427,148931.89
2428,158245.64
2429,129074.69
2430,144173.64
2431,94494.414
2432,133029.67
2433,141752.56
2434,139031.78
2435,154736.53
2436,97297.91
2437,111558.875
2438,117692.42
2439,122782.55
2440,127039.766
2441,108609.62
2442,103610.43
2443,115849.65
2444,126341.664
2445,82322.63
2446,154012.78
2447,165884.94
2448,164105.61
2449,106390.65
2450,153215.53
2451,129245.78
2452,218270.92
2453,94039.516
2454,128728.4
2455,112561.516
2456,135756.72
2457,125077.35
2458,115184.8
2459,108834.93
2460,130302.21
2461,122859.266
2462,129875.93
2463,125373.164
2464,181740.19
2465,131591.34
2466,106060.91
2467,140669.42
2468,71491.43
2469,74976.414
2470,188587.23
2471,211838.69
2472,155674.94
2473,122580.375
2474,101039.016
2475,271105.78
2476,108955.5
2477,132480.45
2478,145679.31
2479,86560.92
2480,150932.25
2481,117496.836
2482,131191.38
2483,121886.43
2484,124235.8
2485,127067.516
2486,154899.83
2487,159145.83
2488,161962.48
2489,149134.56
2490,151393.56
2491,79339.49
2492,174469.08
2493,148624.72
2494,153649.39
2495,86182.51
2496,239793.9
2497,146956.38
2498,107022.49
2499,84377.07
2500,125250.195
2501,141840.47
2502,128685.44
2503,81829.27
2504,193011.78
2505,221543.75
2506,250106.88
2507,274154.25
2508,254090.56
2509,213165.27
2510,222778.94
2511,179987.23
2512,210505.28
2513,215028.8
2514,224799.19
2515,157570.83
2516,165629.0
2517,138295.73
2518,136404.83
2519,218513.34
2520,208833.06
2521,190642.72
2522,217842.11
2523,134817.6
2524,139665.67
2525,149019.7
2526,144429.19
2527,94637.266
2528,136994.47
2529,128861.79
2530,112923.1
2531,243337.23
2532,223185.53
2533,199172.62
2534,225783.22
2535,332250.03
2536,234572.39
2537,212312.95
2538,186349.78
2539,186039.22
2540,175226.95
2541,191287.06
2542,174392.56
2543,126966.61
2544,136506.6
2545,141664.86
2546,143130.55
2547,137838.83
2548,148777.72
2549,169256.44
2550,207591.03
2551,144581.34
2552,119670.94
2553,78779.3
2554,105672.195
2555,111063.984
2556,78481.97
2557,110364.06
2558,190356.4
2559,113974.625
2560,130552.1
2561,131272.34
2562,116246.516
2563,127739.78
2564,170269.44
2565,124752.375
2566,139631.84
2567,109865.46
2568,173516.97
2569,216010.84
2570,121903.984
2571,171978.9
2572,167832.64
2573,218840.34
2574,257177.4
2575,132269.62
2576,150266.12
2577,157748.11
2578,93030.66
2579,70360.84
2580,133980.88
2581,128235.83
2582,118565.39
2583,261543.45
2584,170637.62
2585,181697.9
2586,184354.12
2587,201530.6
2588,149038.31
2589,161008.6
2590,222126.8
2591,190117.66
2592,202112.05
2593,247089.34
2594,176568.44
2595,199807.86
2596,321947.3
2597,213970.8
2598,309380.25
2599,252203.62
2600,120834.836
2601,132338.14
2602,87063.04
2603,89774.48
2604,78232.23
2605,80781.12
2606,146698.17
2607,180990.22
2608,225799.16
2609,154102.98
2610,109874.26
2611,132524.69
2612,147385.02
2613,130245.19
2614,123463.93
2615,142662.58
2616,144884.03
2617,161080.31
2618,201507.92
2619,194722.7
2620,179749.5
2621,190230.64
2622,185299.42
2623,244058.86
2624,267506.12
2625,325585.2
2626,173234.56
2627,166587.23
2628,412406.47
2629,496565.12
2630,326757.88
2631,478232.94
2632,432331.44
2633,322793.7
2634,375363.97
2635,153048.77
2636,177907.8
2637,166411.94
2638,260617.22
2639,178979.58
2640,152468.36
2641,99839.305
2642,187802.75
2643,95889.07
2644,138864.4
2645,107574.96
2646,90762.74
2647,91122.414
2648,137791.52
2649,142643.8
2650,136551.89
2651,133470.11
2652,432544.66
2653,255462.88
2654,239094.23
2655,365108.9
2656,288584.84
2657,311112.88
2658,282727.66
2659,306559.25
2660,359851.44
2661,352828.34
2662,333925.34
2663,299331.6
2664,277511.3
2665,300463.03
2666,291339.6
2667,169513.45
2668,181261.77
2669,179796.3
2670,296076.3
2671,183997.56
2672,194847.34
2673,222067.08
2674,213153.08
2675,159171.19
2676,186430.48
2677,197052.61
2678,252268.58
2679,251238.34
2680,287387.38
2681,380689.03
2682,316894.03
2683,440056.53
2684,293918.78
2685,360884.88
2686,256598.75
2687,331906.4
2688,205702.48
2689,189344.84
2690,517018.16
2691,191460.81
2692,117281.33
2693,186311.94
2694,107593.64
2695,185509.12
2696,177795.17
2697,188009.0
2698,201117.22
2699,160370.78
2700,155144.64
2701,160730.9
2702,117028.71
2703,127910.445
2704,146842.89
2705,124895.58
2706,123674.99
2707,128732.57
2708,144620.36
2709,114092.19
2710,129705.86
2711,240753.78
2712,358443.72
2713,158827.89
2714,146234.98
2715,173901.97
2716,140048.06
2717,169319.08
2718,222752.17
2719,162967.11
2720,156688.97
2721,139220.98
2722,151555.2
2723,159632.86
2724,133339.58
2725,138481.55
2726,143945.58
2727,180513.42
2728,173162.55
2729,155926.34
2730,144011.48
2731,118104.27
2732,112679.875
2733,163385.4
2734,149790.25
2735,124233.78
2736,140892.17
2737,128426.14
2738,126379.5
2739,169012.88
2740,139764.0
2741,148166.33
2742,153891.5
2743,157090.84
2744,148710.77
2745,141145.81
2746,139276.48
2747,142751.86
2748,124800.09
2749,123297.086
2750,138751.77
2751,132409.84
2752,193657.28
2753,158224.67
2754,201774.64
2755,121623.31
2756,74559.36
2757,64042.29
2758,74762.49
2759,154540.83
2760,132917.19
2761,148087.78
2762,141112.97
2763,185727.75
2764,127696.18
2765,296053.44
2766,144331.7
2767,92199.7
2768,128056.42
2769,125462.04
2770,152167.97
2771,124844.97
2772,125927.375
2773,155372.52
2774,142351.34
2775,145351.53
2776,121229.94
2777,144725.9
2778,100279.5
2779,128790.77
2780,97700.43
2781,97617.445
2782,100886.79
2783,98123.8
2784,129366.016
2785,137165.6
2786,62441.863
2787,118711.46
2788,74833.05
2789,182431.84
2790,68161.22
2791,119132.9
2792,65386.61
2793,172201.45
2794,99405.79
2795,112465.16
2796,98770.484
2797,195370.02
2798,102196.11
2799,128645.555
2800,62568.715
2801,113976.69
2802,124253.21
2803,146902.84
2804,138291.77
2805,94773.46
2806,79072.164
2807,151466.2
2808,147010.77
2809,137763.12
2810,144312.03
2811,144954.52
2812,136990.69
2813,139848.8
2814,155178.1
2815,107409.1
2816,264736.75
2817,142190.44
2818,128192.79
2819,151879.31
2820,130627.445
2821,97361.02
2822,198621.4
2823,267708.25
2824,158303.61
2825,159650.83
2826,135288.08
2827,136753.89
2828,190950.78
2829,186039.22
2830,227760.1
2831,189088.78
2832,245008.0
2833,268889.84
2834,206884.28
2835,217436.75
2836,199769.19
2837,163698.6
2838,155221.02
2839,180805.11
2840,201269.77
2841,203233.88
2842,219889.7
2843,147342.42
2844,153154.47
2845,126405.17
2846,218881.05
2847,199407.72
2848,213565.52
2849,204437.16
2850,281537.34
2851,246882.3
2852,253031.66
2853,234597.45
2854,137673.17
2855,191332.3
2856,208901.39
2857,190661.81
2858,194520.58
2859,132097.81
2860,120252.23
2861,130007.29
2862,193777.19
2863,125672.195
2864,290109.7
2865,143251.95
2866,133902.19
2867,92969.28
2868,107617.86
2869,121787.44
2870,117913.06
2871,88806.375
2872,51772.195
2873,95495.65
2874,120769.4
2875,109425.66
2876,162775.75
2877,142813.12
2878,176698.81
2879,131577.4
2880,94600.36
2881,139826.12
2882,160087.78
2883,203573.14
2884,198269.2
2885,203202.67
2886,251617.69
2887,99866.92
2888,132600.28
2889,53903.92
2890,74812.28
2891,124331.445
2892,61745.656
2893,84025.195
2894,51836.72
2895,331424.38
2896,267662.03
2897,200793.53
2898,137022.56
2899,227998.06
2900,154183.84
2901,227524.11
2902,184737.44
2903,385396.2
2904,327491.62
2905,101302.125
2906,206894.55
2907,120127.98
2908,133670.36
2909,138455.27
2910,77827.484
2911,87063.04
2912,148244.9
2913,85420.22
2914,69745.086
2915,74947.03
2916,85327.484
2917,180174.27
2918,100529.51
2919,243966.7
